날짜,북컨물동량,남컨물동량,서컨물동량,남해2지선_가락IC-서부산TG,남해2지선_서부산IC-가락IC,남해선(순천-부산)_김해JC-동김해IC,남해선(순천-부산)_북부산TG-김해JC,중앙선_대감JC-대동IC,중앙선_대동IC-초정IC,부산신항선_남진례IC-대청IC,부산신항선_대청IC-진해IC,부산신항선_진례JC-남진례IC,부산신항선_진해IC-남문대교
2022-01-01,10619.0,5804.0,,0.0,1897.39,890.81,671.73,1122.69,1004.25,5832.0,10445.0,,1190.0
2022-01-02,10337.0,2533.0,,0.0,7325.14,788.31,621.61,1046.69,943.84,5466.0,8750.0,,980.0
2022-01-03,7351.0,4163.0,,0.0,19744.53,6021.34,4661.58,8200.74,7035.58,10271.0,15600.0,,4354.0
2022-01-04,16035.0,3820.0,,0.0,18011.1,6659.27,5166.8,9421.62,8064.83,11283.0,16898.0,,5074.0
2022-01-05,4045.0,2479.0,,0.0,19513.18,6760.28,5286.98,9514.49,8097.19,11312.0,17077.0,,5143.0
2022-01-06,4342.0,7859.0,,0.0,19520.0,7206.23,5455.05,9918.42,8567.63,11635.0,17333.0,,5228.0
2022-01-07,14637.0,7902.0,,0.0,17488.91,6489.65,5104.1,9077.14,7758.9,12247.0,18087.0,,5140.0
2022-01-08,8198.0,1901.0,,0.0,10278.48,3168.06,2447.42,4037.44,3581.6,7328.0,12019.0,,1975.0
2022-01-09,6172.0,4081.0,,0.0,7188.8,888.43,697.61,1149.75,1030.5,5335.0,8875.0,,928.0
2022-01-10,11349.0,14317.0,,0.0,20780.6,6715.87,5258.92,9301.71,7940.45,11718.0,17358.0,,5141.0
2022-01-11,9109.0,6975.0,,0.0,20821.09,7105.66,5353.91,9793.11,8398.29,11766.0,17297.0,,5411.0
2022-01-12,11078.0,7457.0,,0.0,18946.84,6854.15,5339.13,9452.36,8109.19,11770.0,17247.0,,5462.0
2022-01-13,6335.0,6719.0,,0.0,18579.32,7042.8,5433.66,9951.75,8505.28,11768.0,17404.0,,5418.0
2022-01-14,6648.0,3276.0,,0.0,18349.75,6775.65,5192.0,9439.53,8056.4,12482.0,18351.0,,5306.0
2022-01-15,17708.0,7583.0,,0.0,10053.95,3201.45,2479.79,4147.52,3683.83,7198.0,11954.0,,1919.0
2022-01-16,5937.0,7415.0,,0.0,7457.72,857.25,671.62,1141.58,1025.68,5168.0,8810.0,,888.0
2022-01-17,12022.0,2585.0,,0.0,20407.12,6664.66,5163.67,9326.91,7935.74,11612.0,17028.0,,5131.0
2022-01-18,11610.0,2289.0,,0.0,18956.78,7463.27,5380.46,9818.65,8378.24,11904.0,17507.0,,5403.0
2022-01-19,9486.0,2870.0,,0.0,20160.89,8536.07,5454.01,9966.01,8481.27,11786.0,17498.0,,5476.0
2022-01-20,6039.0,5996.0,,0.0,19245.27,8379.42,5332.16,9619.33,8324.48,12021.0,17689.0,,5507.0
2022-01-21,12714.0,10763.0,,0.0,17431.17,8308.73,5215.52,9590.6,8229.81,12562.0,18314.0,,5577.0
2022-01-22,9507.0,6264.0,,0.0,10559.73,4091.86,2595.14,4457.97,3930.38,7604.0,12462.0,,2235.0
2022-01-23,7769.0,8145.0,,0.0,7881.74,1146.97,721.09,1192.05,1074.73,5112.0,8643.0,,1071.0
2022-01-24,12668.0,6034.0,,0.0,20901.85,8897.19,5616.74,10071.49,8576.59,11964.0,17627.0,,5430.0
2022-01-25,8807.0,8963.0,,0.0,21252.78,9167.42,5770.9,10440.97,8885.9,12576.0,18521.0,,5903.0
2022-01-26,9291.0,2866.0,,0.0,19120.76,9067.68,5724.87,10659.87,9032.56,13363.0,19330.0,,6511.0
2022-01-27,18086.0,9002.0,,0.0,19265.13,8745.39,5514.93,10271.01,8799.44,13138.0,19135.0,,6263.0
2022-01-28,10561.0,6075.0,,0.0,16749.12,8053.35,4862.84,9311.24,7971.38,13137.0,19216.0,,5552.0
2022-01-29,15330.0,5493.0,,0.0,9359.62,3446.15,2188.0,4059.07,3641.49,7661.0,12185.0,,2493.0
2022-01-30,8249.0,6699.0,,0.0,3045.42,988.77,628.06,1045.19,948.82,5353.0,8744.0,,1203.0
2022-01-31,5577.0,2824.0,,0.0,2742.04,1253.0,801.85,1175.16,1068.12,4751.0,7975.0,,1088.0
2022-02-01,4910.0,3257.0,,0.0,388.33,262.69,171.55,240.01,216.0,5750.0,9266.0,,656.0
2022-02-02,7153.0,2148.0,,0.0,3146.25,1327.93,855.16,1379.3,1240.5,5965.0,9113.0,,1273.0
2022-02-03,9397.0,7489.0,,0.0,7189.73,6820.69,4364.38,7522.13,6417.23,10330.0,15450.0,,4635.0
2022-02-04,7936.0,3964.0,,0.0,7293.91,7729.59,4843.21,8971.82,7673.29,11403.0,16902.0,,5538.0
2022-02-05,10882.0,7412.0,,0.0,4845.03,3779.56,2432.48,4095.29,3627.37,6715.0,10900.0,,2152.0
2022-02-06,11195.0,1291.0,,0.0,2390.84,1178.31,745.72,1233.84,1114.64,4372.0,7592.0,,852.0
2022-02-07,7962.0,9749.0,,0.0,7364.45,8121.58,5231.85,9321.39,8008.23,11728.0,17215.0,,5522.0
2022-02-08,15399.0,4521.0,,0.0,7523.13,8473.56,5388.8,10021.2,8568.47,12049.0,17667.0,,5804.0
2022-02-09,5987.0,3832.0,,0.0,7722.7,8313.21,5261.69,9807.92,8380.41,11944.0,17620.0,,5428.0
2022-02-10,11521.0,3425.0,,0.0,7628.64,8656.45,5387.14,9992.86,8579.13,12059.0,17786.0,,5810.0
2022-02-11,7383.0,5771.0,,0.0,7513.8,7980.63,5020.77,9348.57,7970.37,12377.0,18187.0,,5494.0
2022-02-12,11660.0,8490.0,,0.0,5085.42,3800.33,2426.15,4218.54,3739.32,6930.0,11544.0,,9928.0
2022-02-13,9818.0,5046.0,,0.0,2243.61,1188.41,734.09,1281.55,1152.13,4643.0,7896.0,,1305.0
2022-02-14,11564.0,6080.0,,0.0,7516.83,8415.0,5197.92,9531.95,8120.78,11696.0,17090.0,,5758.0
2022-02-15,9639.0,4279.0,,0.0,7892.97,8444.49,5193.2,9740.13,8349.84,11979.0,17514.0,,5619.0
2022-02-16,15764.0,10163.0,,0.0,7401.97,8091.99,5097.66,9242.55,7925.7,11858.0,17337.0,,5646.0
2022-02-17,10557.0,6153.0,,0.0,7405.13,8159.55,5182.37,9731.38,8345.3,12213.0,17656.0,,5837.0
2022-02-18,10032.0,6361.0,,0.0,7445.74,8495.89,5198.55,9668.99,8138.16,12850.0,18709.0,,5932.0
2022-02-19,11117.0,5968.0,,0.0,4475.82,3763.92,2413.42,4045.23,3577.82,7251.0,11678.0,,2204.0
2022-02-20,9735.0,9464.0,,0.0,2381.35,1107.6,702.04,1192.83,1070.43,4959.0,8316.0,,1056.0
2022-02-21,14138.0,4888.0,,0.0,7042.38,8155.64,5228.46,9643.67,8236.81,11547.0,17038.0,,5426.0
2022-02-22,10356.0,9948.0,,0.0,7338.94,8287.05,5342.91,9874.37,8484.03,11707.0,17471.0,,5640.0
2022-02-23,12511.0,8067.0,,0.0,7729.66,8692.67,5397.21,9948.05,8516.12,12139.0,17625.0,,5761.0
2022-02-24,13739.0,5172.0,,0.0,7818.01,8250.57,5412.04,10507.84,8976.87,12310.0,18175.0,,6007.0
2022-02-25,12608.0,3040.0,,0.0,7717.24,8538.45,5352.02,10238.43,8770.82,12956.0,18739.0,,5849.0
2022-02-26,13809.0,11912.0,,0.0,4860.1,4685.56,2878.66,5349.78,4728.55,7867.0,12545.0,,2236.0
2022-02-27,12118.0,3641.0,,0.0,2190.6,1225.33,747.08,1372.15,1240.75,5474.0,9214.0,,1119.0
2022-02-28,13634.0,7636.0,,0.0,7275.37,8137.56,5039.12,9740.49,8404.09,11996.0,18049.0,,5204.0
2022-03-01,10179.0,2530.0,,0.0,12323.13,3596.51,2204.14,4008.36,3513.95,6462.0,10502.0,,1935.0
2022-03-02,10458.0,4214.0,,0.0,20024.37,7607.38,5005.33,9160.47,7840.09,11724.0,17254.0,,5523.0
2022-03-03,8928.0,10826.0,,0.0,18640.24,7452.86,5653.02,10886.72,9372.38,12073.0,18000.0,,5888.0
2022-03-04,18710.0,4518.0,,0.0,17398.69,6996.55,5229.03,10326.42,8873.7,12532.0,18257.0,,5954.0
2022-03-05,9802.0,7498.0,,0.0,10860.48,3231.6,2475.69,4275.64,3777.52,7122.0,11506.0,,2301.0
2022-03-06,8132.0,9536.0,,0.0,7466.72,1026.62,770.32,1372.84,1241.04,4656.0,8038.0,,983.0
2022-03-07,8687.0,6737.0,,0.0,20926.22,7308.48,5562.06,10536.16,8955.01,11917.0,17560.0,,5685.0
2022-03-08,10468.0,5577.0,,0.0,19028.89,7219.05,5467.43,10565.14,9022.53,12251.0,18212.0,,5830.0
2022-03-09,10518.0,7447.0,,0.0,14248.65,2813.16,2217.1,3875.0,3476.9,6213.0,10087.0,,1652.0
2022-03-10,14040.0,6865.0,,0.0,18953.19,6971.1,5394.79,10112.41,8702.86,12063.0,17956.0,,5945.0
2022-03-11,8288.0,3369.0,,0.0,18809.72,7363.78,5528.52,11102.91,9550.85,12858.0,18744.0,,6107.0
2022-03-12,10069.0,11865.0,,0.0,9344.79,4036.33,3148.8,5663.78,5011.39,7341.0,11906.0,,2277.0
2022-03-13,11159.0,4172.0,,0.0,6826.8,856.43,675.89,1174.73,1133.48,4128.0,6866.0,,820.0
2022-03-14,10793.0,12758.0,,0.0,19005.21,6565.57,4973.1,9377.68,8025.62,11253.0,16552.0,,5191.0
2022-03-15,10322.0,1055.0,,0.0,19270.59,7049.67,5316.96,10193.12,8811.49,11620.0,17053.0,,5585.0
2022-03-16,9755.0,6026.0,,0.0,18599.19,7074.75,5390.41,10147.02,8731.11,11541.0,17057.0,,5611.0
2022-03-17,10852.0,9830.0,,0.0,19280.38,7036.2,5334.21,10252.58,8891.03,11256.0,16622.0,,5332.0
2022-03-18,9838.0,2954.0,,0.0,15987.07,6206.64,4645.69,8613.43,7518.85,11131.0,16546.0,,4923.0
2022-03-19,7917.0,4234.0,,0.0,10563.4,2785.75,2221.68,3447.5,3095.78,6053.0,10147.0,,1664.0
2022-03-20,10052.0,8368.0,,0.0,7906.05,864.55,667.3,1109.59,1007.05,4702.0,8046.0,,865.0
2022-03-21,11122.0,12739.0,,0.0,19954.91,6998.73,5305.25,9754.29,8335.85,11448.0,17120.0,,5293.0
2022-03-22,12196.0,5506.0,,0.0,18858.92,7078.2,5406.34,10151.63,8724.1,11765.0,17278.0,,5666.0
2022-03-23,11679.0,6066.0,,0.0,19172.97,6952.48,5409.66,10079.13,8619.95,11687.0,17464.0,,5603.0
2022-03-24,9759.0,7483.0,,0.0,19101.03,7243.18,5496.81,10202.12,8795.45,11809.0,17418.0,,5579.0
2022-03-25,15832.0,6644.0,,0.0,17934.45,6897.73,5219.65,10132.63,8883.03,11964.0,17712.0,,5299.0
2022-03-26,5010.0,6046.0,,0.0,8111.29,2716.0,2121.61,3578.56,3202.06,6667.0,11132.0,,1929.0
2022-03-27,13316.0,5564.0,,0.0,7050.6,925.51,702.59,1201.8,1083.05,5630.0,9534.0,,1097.0
2022-03-28,17755.0,7046.0,,0.0,20022.05,6894.64,5162.08,9631.5,8219.21,11529.0,17160.0,,5315.0
2022-03-29,8644.0,6657.0,,0.0,18404.9,7136.6,5376.69,9966.2,8641.71,11670.0,17421.0,,5521.0
2022-03-30,13923.0,8062.0,,0.0,17404.74,6784.07,5233.12,9804.79,8358.78,11473.0,16934.0,,5317.0
2022-03-31,8812.0,2898.0,,0.0,17932.38,6863.17,5201.99,9750.82,8414.26,11461.0,16935.0,,5162.0
2022-04-01,12383.0,5505.0,,0.0,18545.83,6839.93,5083.32,9522.63,8176.81,12238.0,18263.0,,5199.0
2022-04-02,5372.0,6664.0,,0.0,8225.32,2802.41,2137.91,3429.13,3020.82,8619.0,14398.0,,1912.0
2022-04-03,16190.0,12389.0,,0.0,7384.05,916.33,706.55,1181.77,1062.43,5785.0,9904.0,,975.0
2022-04-04,12316.0,2470.0,,0.0,21783.51,7000.66,5362.08,9574.12,8203.77,11629.0,17163.0,,5120.0
2022-04-05,9262.0,4792.0,,0.0,19322.85,7034.57,5433.14,9893.66,8380.8,11948.0,17756.0,,5735.0
2022-04-06,10516.0,11087.0,,0.0,18352.65,7041.43,5285.94,9610.41,8129.55,11747.0,17520.0,,5232.0
2022-04-07,12876.0,7246.0,,0.0,18608.48,6796.12,5071.68,9471.77,8081.51,11835.0,17747.0,,5457.0
2022-04-08,7954.0,4124.0,,0.0,18053.7,7108.32,5260.26,9742.95,8266.68,12890.0,18860.0,,5467.0
2022-04-09,8640.0,5396.0,,0.0,9694.27,3737.32,2899.52,4710.5,4130.28,7974.0,13200.0,,2109.0
2022-04-10,10868.0,6289.0,,0.0,8006.61,1004.21,772.78,1282.1,1159.07,5810.0,9817.0,,1060.0
2022-04-11,9330.0,8752.0,,0.0,18931.49,6677.19,5108.08,9372.29,8039.37,11688.0,17372.0,,5154.0
2022-04-12,4794.0,9204.0,,0.0,19230.06,7152.88,5506.34,10071.99,8712.63,12029.0,17940.0,,5508.0
2022-04-13,15093.0,5061.0,,0.0,17412.74,6877.17,5349.96,10161.5,8748.85,11628.0,17369.0,,5466.0
2022-04-14,17170.0,5393.0,,0.0,17534.51,7025.7,5329.53,10145.51,8705.82,11693.0,17435.0,,5610.0
2022-04-15,9305.0,5445.0,,0.0,18330.4,7026.87,5198.19,9755.58,8151.5,12845.0,19036.0,,5679.0
2022-04-16,9387.0,7881.0,,0.0,11975.99,3461.87,2615.37,4340.88,3931.47,8392.0,13679.0,,2339.0
2022-04-17,10054.0,9163.0,,0.0,7131.13,1174.14,892.53,1495.73,1404.63,5874.0,9847.0,,1205.0
2022-04-18,11546.0,9519.0,,0.0,19433.28,7092.34,5337.35,9925.87,8561.77,12149.0,17926.0,,5621.0
2022-04-19,12249.0,7502.0,,0.0,18681.45,7264.09,5440.7,10183.2,8668.65,12356.0,18206.0,,5825.0
2022-04-20,10733.0,6389.0,,0.0,20194.06,7133.16,5322.51,9833.97,8307.01,12431.0,18263.0,,5959.0
2022-04-21,10182.0,6568.0,,0.0,17631.35,6931.99,5131.35,9797.49,8299.63,12051.0,17990.0,,5970.0
2022-04-22,10751.0,5082.0,,0.0,17309.24,6621.9,5074.06,9384.91,8163.73,13052.0,19076.0,,5648.0
2022-04-23,15120.0,5331.0,,0.0,8905.7,3411.65,2602.96,4406.82,3993.73,8218.0,13467.0,,2266.0
2022-04-24,12453.0,5303.0,,0.0,7599.12,985.26,759.09,1270.39,1221.86,6018.0,10035.0,,1099.0
2022-04-25,17345.0,4144.0,,0.0,17980.98,6744.29,5210.13,9480.12,8390.08,11788.0,17680.0,,5065.0
2022-04-26,11731.0,7720.0,,0.0,13141.64,5303.32,4386.01,8351.18,7220.68,10878.0,16146.0,,5015.0
2022-04-27,11643.0,3006.0,,0.0,19207.86,6882.93,5146.22,9488.61,7119.4,11954.0,18074.0,,5631.0
2022-04-28,9949.0,3920.0,,0.0,18950.81,7178.98,5395.75,10177.37,7570.44,12125.0,18350.0,,5847.0
2022-04-29,12784.0,7610.0,,0.0,16380.98,6282.88,4558.73,8658.87,6528.67,12054.0,17729.0,,5214.0
2022-04-30,12633.0,4100.0,,0.0,8184.16,2945.59,2229.6,3626.98,2869.79,7810.0,12777.0,,2137.0
2022-05-01,14569.0,4444.0,,0.0,2082.61,920.61,690.67,1168.37,937.46,5991.0,9869.0,,1150.0
2022-05-02,10009.0,4715.0,,0.0,7336.06,6972.49,5199.27,9577.21,7123.94,11472.0,17188.0,,5065.0
2022-05-03,13356.0,5233.0,,0.0,7238.7,7346.91,5469.44,10227.27,7646.75,12141.0,18076.0,,5763.0
2022-05-04,,,,0.0,7802.55,7417.84,5519.11,10218.44,7548.61,13134.0,19515.0,,5804.0
2022-05-05,8380.0,17897.0,,0.0,4249.49,3240.55,2453.36,4376.29,3458.52,8509.0,13343.0,,1880.0
2022-05-06,8282.0,6409.0,,0.0,7572.9,6517.25,4873.65,8734.03,6413.03,12559.0,18805.0,,5371.0
2022-05-07,14462.0,8710.0,,0.0,5216.1,2993.35,2289.5,3582.34,2776.25,8626.0,13684.0,,1960.0
2022-05-08,14302.0,6329.0,,0.0,2289.11,970.74,742.65,1200.69,947.43,6837.0,11149.0,,1056.0
2022-05-09,8321.0,7305.0,,0.0,7137.76,6639.36,4970.18,8910.75,6530.74,11935.0,17728.0,,5200.0
2022-05-10,12813.0,2387.0,,0.0,7020.74,6691.47,5067.94,9153.38,6812.73,12345.0,18264.0,,5787.0
2022-05-11,8218.0,3987.0,,0.0,6851.84,6612.28,5137.89,9117.38,6801.12,11977.0,17752.0,,5367.0
2022-05-12,8180.0,3463.0,,0.0,6547.79,6589.53,5211.9,9548.82,7142.46,11260.0,17399.0,,5314.0
2022-05-13,12442.0,10109.0,,0.0,6921.37,6277.87,4861.59,9103.73,6745.18,12143.0,18235.0,,5130.0
2022-05-14,10482.0,3244.0,,0.0,4435.24,3261.75,2528.06,4037.49,3168.82,7678.0,12724.0,,1914.0
2022-05-15,11373.0,2569.0,,0.0,2198.14,992.62,753.31,1258.8,1018.05,5790.0,9763.0,,1010.0
2022-05-16,13991.0,3323.0,,0.0,7127.46,6695.59,5106.71,8930.57,6569.87,11456.0,17155.0,,5236.0
2022-05-17,4429.0,11198.0,,0.0,7037.87,6925.68,5351.54,9653.71,7162.79,11853.0,17504.0,,5605.0
2022-05-18,10658.0,3642.0,,0.0,6826.87,6831.55,5277.61,9431.78,7029.71,11797.0,17932.0,,5687.0
2022-05-19,16070.0,10865.0,,0.0,6905.49,6963.94,5402.0,9695.4,7217.12,11817.0,17821.0,,5591.0
2022-05-20,8372.0,6877.0,,0.0,7034.34,6721.83,5180.18,9396.27,6960.51,12177.0,18479.0,,5305.0
2022-05-21,8764.0,5123.0,,0.0,4164.54,3247.64,2576.43,4078.1,3196.69,7789.0,13132.0,,2075.0
2022-05-22,20761.0,9139.0,,0.0,1874.38,1104.75,857.28,1404.52,1121.2,5686.0,9832.0,,1028.0
2022-05-23,14192.0,7769.0,,0.0,7393.66,9003.97,5693.22,10304.56,7618.83,11723.0,17684.0,,5391.0
2022-05-24,8828.0,7593.0,,0.0,7769.2,9474.77,6041.63,10921.95,8152.45,12199.0,18340.0,,5874.0
2022-05-25,14323.0,4667.0,,0.0,7984.63,9622.54,6076.3,11154.68,8239.55,12335.0,18311.0,,5708.0
2022-05-26,9265.0,5552.0,,0.0,7570.17,9291.51,5763.55,10547.54,7885.71,12238.0,18716.0,,5824.0
2022-05-27,7994.0,13431.0,,0.0,7384.6,9175.49,5639.5,10390.11,7683.61,12502.0,18882.0,,5555.0
2022-05-28,15794.0,3950.0,,0.0,4785.33,5001.6,3232.25,5210.39,4129.35,7300.0,12639.0,,1802.0
2022-05-29,13375.0,7437.0,,0.0,2190.81,1511.33,948.46,1567.07,1275.15,5866.0,9998.0,,1173.0
2022-05-30,6681.0,5718.0,,0.0,7256.61,8443.79,5288.89,9514.96,7040.37,11792.0,17990.0,,5404.0
2022-05-31,14713.0,9588.0,,0.0,7587.74,8807.7,5769.32,10665.04,7854.05,12580.0,18989.0,,5799.0
2022-06-01,10707.0,5180.0,,0.0,4574.91,4716.62,2998.41,5158.14,4070.89,6721.0,11137.0,,1882.0
2022-06-02,9799.0,6927.0,,0.0,7539.76,8250.48,5807.91,10635.63,7762.9,12550.0,19139.0,,6330.0
2022-06-03,7146.0,4610.0,,0.0,8047.71,7858.49,6065.8,11375.47,8369.21,14206.0,20926.0,,6752.0
2022-06-04,7962.0,4581.0,,0.0,5805.72,4495.14,3511.72,5738.86,4459.42,10522.0,16419.0,,3251.0
2022-06-05,10770.0,5215.0,,0.0,1959.85,1073.4,803.77,1399.5,1132.24,5535.0,9269.0,,1029.0
2022-06-06,4848.0,5766.0,,0.0,4680.6,3263.58,2436.79,4564.24,3587.3,8010.0,12413.0,,2397.0
2022-06-07,11476.0,5127.0,,0.0,4105.11,4962.15,3855.5,6708.57,5106.45,8614.0,14065.0,,2931.0
2022-06-08,10527.0,4312.0,,0.0,3585.47,4830.86,3761.52,6749.95,5168.75,8347.0,13861.0,,3000.0
2022-06-09,10512.0,3663.0,,0.0,3620.61,5012.04,3930.86,6777.79,5211.26,8659.0,14327.0,,3186.0
2022-06-10,6396.0,2064.0,,0.0,3819.16,4664.63,3688.28,6385.52,4874.98,9592.0,15469.0,,3251.0
2022-06-11,7480.0,8752.0,,0.0,2472.12,2592.84,2108.36,3338.76,2649.17,7069.0,12129.0,,1606.0
2022-06-12,14210.0,5598.0,,0.0,1215.05,936.36,749.0,1254.34,1008.78,5619.0,9728.0,,1084.0
2022-06-13,2108.0,6559.0,,0.0,3712.88,4620.86,3782.61,6434.04,4845.44,8774.0,14332.0,,3003.0
2022-06-14,7809.0,4898.0,,0.0,3301.26,4569.68,3598.65,6130.03,4721.22,8541.0,13753.0,,3296.0
2022-06-15,8421.0,3370.0,,0.0,5510.44,6263.04,5093.74,8980.54,6679.91,10905.0,17140.0,,5037.0
2022-06-16,8997.0,8050.0,,0.0,7834.56,7876.53,6315.74,11383.47,8444.51,12665.0,19282.0,,6340.0
2022-06-17,5632.0,7073.0,,0.0,8056.87,7908.45,6234.67,11264.48,8224.99,13687.0,20096.0,,6061.0
2022-06-18,10615.0,6842.0,,0.0,5983.27,4283.86,3445.38,5309.84,4152.14,9019.0,14748.0,,2883.0
2022-06-19,11877.0,8429.0,,0.0,2967.72,1372.49,1104.57,1839.51,1487.45,6024.0,10166.0,,1274.0
2022-06-20,8246.0,4900.0,,0.0,8033.27,7435.54,6030.15,10650.22,7853.69,12592.0,18811.0,,5679.0
2022-06-21,9536.0,3958.0,,0.0,8002.86,7807.62,6267.56,11317.13,8415.81,12881.0,19465.0,,6058.0
2022-06-22,9215.0,2242.0,,0.0,7869.58,7628.82,6190.25,11145.77,8291.8,12806.0,19386.0,,6038.0
2022-06-23,11160.0,10403.0,,0.0,7109.0,7059.32,6120.26,11364.99,8445.4,12479.0,18827.0,,6008.0
2022-06-24,14511.0,,,0.0,6838.9,6263.8,5112.17,9156.92,6808.81,12370.0,18386.0,,5488.0
2022-06-25,4445.0,13196.0,,0.0,4885.34,3513.61,2952.54,4606.44,3587.59,8265.0,13808.0,,2713.0
2022-06-26,13010.0,4964.0,,0.0,2358.21,1069.96,894.58,1501.97,1213.59,5752.0,10350.0,,1284.0
2022-06-27,11054.0,7848.0,,0.0,5610.79,6175.25,5476.58,9541.83,6999.79,11838.0,17909.0,,5584.0
2022-06-28,13193.0,7375.0,,0.0,6962.27,6994.46,5760.6,10426.86,7748.66,12038.0,18243.0,,5893.0
2022-06-29,7898.0,1472.0,,0.0,6832.78,6918.14,5522.47,10054.36,7412.85,12267.0,18388.0,,5963.0
2022-06-30,8612.0,10177.0,,0.0,7227.01,6977.93,5606.63,10110.65,7512.73,12364.0,18701.0,,6039.0
2022-07-01,10916.0,4290.0,,0.0,7460.6,7263.09,5828.84,10338.68,7633.44,12801.0,19250.0,,5647.0
2022-07-02,13373.0,4032.0,,0.0,4607.78,3626.66,2983.97,4738.74,3733.27,8296.0,13883.0,,2323.0
2022-07-03,7127.0,7276.0,,0.0,2168.54,1185.41,968.05,1599.23,1293.97,5802.0,9982.0,,1330.0
2022-07-04,10800.0,,,0.0,7269.69,6829.39,5536.36,9669.06,7187.75,11367.0,16957.0,,5216.0
2022-07-05,9238.0,8581.0,,0.0,7232.67,6974.18,5732.9,10428.82,7744.87,11698.0,17758.0,,5515.0
2022-07-06,13851.0,8239.0,,0.0,7973.66,7034.53,5850.8,10135.43,7410.6,3853.0,6436.0,,2098.0
2022-07-07,6829.0,7091.0,,0.0,7424.93,7121.25,5874.42,10612.55,7921.03,,,,
2022-07-08,9343.0,5476.0,,0.0,7032.68,6927.18,5753.49,10390.69,7710.07,6163.0,8524.0,,2101.0
2022-07-09,14161.0,6709.0,,0.0,4488.94,3192.64,2697.83,4223.15,3324.86,7722.0,13091.0,,2187.0
2022-07-10,14480.0,3579.0,,0.0,2142.75,997.5,834.55,1406.81,1137.6,5574.0,9800.0,,1117.0
2022-07-11,11723.0,12036.0,,0.0,6590.37,6096.44,5099.74,9107.6,6703.76,11431.0,17266.0,,5216.0
2022-07-12,12274.0,6906.0,,0.0,7099.32,6816.31,5557.39,9951.81,7453.87,12233.0,18356.0,,5712.0
2022-07-13,9346.0,6603.0,,0.0,7189.1,6964.47,5867.43,10377.45,7721.92,11971.0,18289.0,,5346.0
2022-07-14,8384.0,6837.0,,0.0,7354.19,6819.76,5672.62,10032.52,7520.21,12143.0,18173.0,,5600.0
2022-07-15,12036.0,2346.0,,0.0,7268.07,7185.29,5723.1,10387.72,7742.07,12728.0,18963.0,,5628.0
2022-07-16,8409.0,6791.0,,0.0,4524.95,3140.85,2609.01,4085.24,3230.87,7841.0,13206.0,,2269.0
2022-07-17,12306.0,8041.0,,0.0,2172.19,1041.16,863.02,1439.56,1174.87,5440.0,9503.0,,1111.0
2022-07-18,12442.0,6905.0,,0.0,5457.05,5303.21,4601.24,7997.18,5965.05,11001.0,16438.0,,5113.0
2022-07-19,8425.0,7922.0,,0.0,6922.47,6639.01,5551.74,9909.48,7362.75,12292.0,18313.0,,5789.0
2022-07-20,13599.0,4104.0,,0.0,7301.82,6741.99,5441.84,9648.25,7164.02,12349.0,18453.0,,5591.0
2022-07-21,8261.0,6710.0,,0.0,6836.08,6757.89,5568.41,10050.86,7471.24,11971.0,17967.0,,5670.0
2022-07-22,12048.0,8083.0,,0.0,7761.78,7394.86,5947.41,10694.48,8011.95,12832.0,19241.0,,5714.0
2022-07-23,12984.0,15728.0,,0.0,4666.12,3136.53,2674.51,4297.02,3390.55,7822.0,13203.0,,2264.0
2022-07-24,9870.0,5120.0,,0.0,2032.66,954.03,786.08,1335.35,1092.69,5448.0,9220.0,,1152.0
2022-07-25,10427.0,,,0.0,7259.79,6734.87,5510.33,9533.96,7100.68,12014.0,18087.0,,5373.0
2022-07-26,12069.0,4925.0,,0.0,7490.06,7202.93,5961.7,10694.15,8089.59,12177.0,18364.0,,5494.0
2022-07-27,10347.0,3167.0,,0.0,7771.45,7142.78,5800.34,10371.98,7774.71,12523.0,18778.0,,5797.0
2022-07-28,7330.0,10284.0,,0.0,7535.23,6936.07,5824.99,10236.17,7680.88,12929.0,19172.0,,6047.0
2022-07-29,13428.0,5901.0,,0.0,7262.5,6651.96,5219.27,9291.48,6978.59,13144.0,19490.0,,5606.0
2022-07-30,11894.0,3674.0,,0.0,4556.31,2557.48,2161.01,3493.38,2792.41,8296.0,13772.0,,1999.0
2022-07-31,5433.0,2929.0,,0.0,2070.23,885.04,726.6,1329.31,1085.65,5772.0,9621.0,,996.0
2022-08-01,17911.0,4311.0,,0.0,19900.41,4582.32,3729.76,6615.4,5097.61,9628.0,15158.0,,3973.0
2022-08-02,9691.0,1630.0,,0.0,14647.63,5024.45,4071.73,7215.91,5606.61,9462.0,15272.0,,4236.0
2022-08-03,8174.0,13229.0,,0.0,16852.44,4796.79,3856.98,6643.87,5115.25,9738.0,15589.0,,4135.0
2022-08-04,14618.0,6404.0,,0.0,16417.86,5379.09,4399.8,7575.21,5751.23,10512.0,16425.0,,4550.0
2022-08-05,8698.0,5803.0,,0.0,15601.97,5273.84,4322.96,7381.13,5546.55,11008.0,17022.0,,4481.0
2022-08-06,14215.0,5502.0,,0.0,8677.74,2440.27,2026.75,3320.86,2629.65,7634.0,13069.0,,1975.0
2022-08-07,7892.0,6643.0,,0.0,6531.3,1027.43,831.7,1468.05,1202.56,5723.0,9793.0,,974.0
2022-08-08,8459.0,5015.0,,0.0,16947.29,6230.44,5158.04,9024.77,6783.91,8035.0,12461.0,,3375.0
